source_image,metric_type,start_date,end_date,date,value,unit,extraction_confidence,notes
IMG_6431.PNG,HRV,2023-12-22,2024-01-18,2024-01-10,50.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6431.PNG,HRV,2023-12-22,2024-01-18,2024-01-11,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6431.PNG,HRV,2023-12-22,2024-01-18,2024-01-12,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6431.PNG,HRV,2023-12-22,2024-01-18,2024-01-13,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6431.PNG,HRV,2023-12-22,2024-01-18,2024-01-14,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6431.PNG,HRV,2023-12-22,2024-01-18,2024-01-15,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6431.PNG,HRV,2023-12-22,2024-01-18,2024-01-16,51.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6431.PNG,HRV,2023-12-22,2024-01-18,2024-01-17,52.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6431.PNG,HRV,2023-12-22,2024-01-18,2024-01-18,52.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-11-24,52.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-11-25,54.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-11-26,57.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-11-27,57.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-11-28,56.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-11-29,56.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-11-30,56.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-01,56.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-02,55.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-03,55.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-04,55.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-05,55.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-06,56.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-07,55.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-08,54.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-09,54.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-10,53.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-11,52.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-12,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-13,50.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-14,49.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-15,48.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-16,48.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-17,47.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-18,47.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-19,48.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-20,48.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6432.PNG,HRV,2023-11-24,2023-12-21,2023-12-21,48.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-10-27,57.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-10-28,55.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-10-29,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-10-30,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-10-31,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-01,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-02,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-03,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-04,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-05,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-06,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-07,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-08,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-09,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-10,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-11,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-12,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-13,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-14,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-15,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-16,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-17,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-18,50.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-19,49.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-20,48.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-21,49.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-22,50.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6433.PNG,HRV,2023-10-27,2023-11-23,2023-11-23,51.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-09-29,58.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-09-30,57.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-01,56.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-02,56.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-03,56.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-04,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-05,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-06,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-07,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-08,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-09,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-10,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-11,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-12,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-13,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-14,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-15,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-16,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-17,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-18,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-19,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-20,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-21,56.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-22,57.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-23,57.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-24,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-25,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6434.PNG,HRV,2023-09-29,2023-10-26,2023-10-26,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-01,56.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-02,54.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-03,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-04,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-05,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-06,51.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-07,51.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-08,51.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-09,52.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-10,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-11,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-12,52.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-13,52.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-14,51.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-15,51.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-16,52.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-17,51.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-18,51.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-19,50.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-20,49.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-21,50.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-22,49.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-23,48.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-24,50.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-25,52.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-26,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-27,54.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6435.PNG,HRV,2023-09-01,2023-09-28,2023-09-28,55.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-04,55.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-05,55.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-06,54.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-07,54.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-08,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-09,52.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-10,50.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-11,50.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-13,48.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-14,48.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-15,47.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-16,47.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-17,47.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-18,47.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-19,48.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-20,50.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-21,50.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-22,51.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-23,51.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-24,52.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-25,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-26,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-27,53.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6436.PNG,HRV,2023-08-04,2023-08-31,2023-08-28,54.7,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
